file	size_view	view	strength	algo	F1_score
adult.arff	3	84	0.185300142964562	NaiveBayes	0.546464451057193
adult.arff	3	85	0.108141916235507	NaiveBayes	0.303652363939146
adult.arff	3	86	0.234232539071683	NaiveBayes	0.303888850033619
adult.arff	3	87	0.171771709341984	NaiveBayes	0.303665742366897
adult.arff	3	88	0.212704759638591	NaiveBayes	0.303686749188999
adult.arff	3	89	0.196173632950947	NaiveBayes	0.2420134484667
adult.arff	3	90	0.255625627910001	NaiveBayes	0.41619429687586
adult.arff	3	91	0.127510928325656	NaiveBayes	0.401749266853312
adult.arff	3	92	0.268798075967843	NaiveBayes	0.40376475961722
adult.arff	3	93	0.0315854649162395	NaiveBayes	0
adult.arff	3	94	0.19633426737802	NaiveBayes	0.401920191973855
adult.arff	3	95	0.164818713676828	NaiveBayes	0.167439434616865
adult.arff	3	96	0.0916048438462003	NaiveBayes	0.167653812433741
adult.arff	3	97	0.117292822855934	NaiveBayes	0.212280246491202
adult.arff	3	98	0.230184112705825	NaiveBayes	0.402377482692668
adult.arff	3	99	0.215356138588108	NaiveBayes	0.403776264091119
adult.arff	3	100	0.230952577998175	NaiveBayes	0.301705250297159
adult.arff	3	101	0.0798774795419082	NaiveBayes	0.167653812433741
adult.arff	3	102	0.163773777913042	NaiveBayes	0
adult.arff	3	103	0.21742128278246	NaiveBayes	0.167127484016467
adult.arff	3	104	0.144382304265244	NaiveBayes	0
adult.arff	3	105	0.237293329726292	NaiveBayes	0.33773317941358
adult.arff	3	106	0.185877460424591	NaiveBayes	0
adult.arff	3	107	0.19689787179351	NaiveBayes	0.451114223274998
adult.arff	3	108	0.125484408037073	NaiveBayes	0.30738344048416
adult.arff	3	109	0.343412108951656	NaiveBayes	0.304325539496415
adult.arff	3	110	0.228772309818225	NaiveBayes	0.304395622385187
adult.arff	3	111	0.350452920258782	NaiveBayes	0.302923570352524
adult.arff	3	112	0.19982233906422	NaiveBayes	0.113690173117562
adult.arff	3	113	0.329368595769214	NaiveBayes	0.322185724973861
adult.arff	3	114	0.204700375903322	NaiveBayes	0.304096515759801
adult.arff	3	115	0.192498312586824	NaiveBayes	0.167201122452371
adult.arff	3	116	0.254313250061259	NaiveBayes	0.236743388874013
adult.arff	3	117	0.215054373854477	NaiveBayes	0.471712998783528
adult.arff	3	118	0.189859414346377	NaiveBayes	0
adult.arff	3	119	0.152239472603974	NaiveBayes	0.469420919200386
adult.arff	3	120	0.277777135489955	NaiveBayes	0.507295313689097
adult.arff	3	121	0.113009016751225	NaiveBayes	0
adult.arff	3	122	0.288580108655457	NaiveBayes	0.518788834454028
adult.arff	3	123	0.274141596319764	NaiveBayes	0.167238825886541
adult.arff	3	124	0.308714260198728	NaiveBayes	0.552854853169447
adult.arff	3	125	0.350452920258769	NaiveBayes	0.302923570352524
adult.arff	3	126	0.186058127875953	NaiveBayes	0.530559170495679
adult.arff	3	127	0.0857381056254569	NaiveBayes	0
adult.arff	3	128	0.230184112705833	NaiveBayes	0.402377482692668
adult.arff	3	129	0.342769899318455	NaiveBayes	0.493563447110154
adult.arff	3	130	0.176453846201214	NaiveBayes	0.48136587740918
adult.arff	3	131	0.170521988851493	NaiveBayes	0.548214568064098
adult.arff	3	132	0.296522618164281	NaiveBayes	0.30400656983433
adult.arff	3	133	0.257259380804984	NaiveBayes	0.402728295096332
adult.arff	3	134	0.296982231946516	NaiveBayes	0.167231901222724
adult.arff	3	135	0.262443243780076	NaiveBayes	0.402293763539516
adult.arff	3	136	0.186442934167313	NaiveBayes	0
adult.arff	3	137	0.250554601044474	NaiveBayes	0.199230700361379
adult.arff	3	138	0.12606826673115	NaiveBayes	0.251534288374148
adult.arff	3	139	0.122802477457594	NaiveBayes	0
adult.arff	3	140	0.199858271195779	NaiveBayes	0.197284617263387
adult.arff	3	141	0.151448906751951	NaiveBayes	0.402145283770768
adult.arff	3	142	0.280182856273594	NaiveBayes	0.246519012927507
adult.arff	3	143	0.167105028829237	NaiveBayes	0.391778491914131
adult.arff	3	144	0.200171523667384	NaiveBayes	0.302356868031005
adult.arff	3	145	0.135736218071582	NaiveBayes	0
adult.arff	3	146	0.152239472603972	NaiveBayes	0.469420919200386
adult.arff	3	147	0.217284102573116	NaiveBayes	0.549271293151333
adult.arff	3	148	0.178480089621971	NaiveBayes	0.391853433576272
adult.arff	3	149	0.251805313716472	NaiveBayes	0.435542138037624
adult.arff	3	150	0.141442434345644	NaiveBayes	0.389541970132075
adult.arff	3	151	0.258549745616176	NaiveBayes	0.254557776347568
adult.arff	3	152	0.186442934167308	NaiveBayes	0
adult.arff	3	153	0.122311521460985	NaiveBayes	0.415020879620828
adult.arff	3	154	0.199822339064219	NaiveBayes	0.113690173117562
adult.arff	3	155	0.231737265245062	NaiveBayes	0.303566808762482
adult.arff	3	156	0.142856962984842	NaiveBayes	0
adult.arff	3	157	0.29281605280908	NaiveBayes	0.239966205303751
adult.arff	3	158	0.237657305400787	NaiveBayes	0.53730233689326
adult.arff	3	159	0.101522104698772	NaiveBayes	0.351388071700458
adult.arff	3	160	0.104976580959177	NaiveBayes	0.167614230680929
adult.arff	3	161	0.288995513759924	NaiveBayes	0.504689797437309
adult.arff	3	162	0.29608519203448	NaiveBayes	0.30264185170099
adult.arff	3	163	0.142054461490336	NaiveBayes	0.468590165532214
adult.arff	3	164	0.143385520383426	NaiveBayes	0.401908900720917
adult.arff	3	165	0.176736974605012	NaiveBayes	0.302874134524906
adult.arff	3	166	0.288569983588825	NaiveBayes	0
adult.arff	3	167	0.307179381239652	NaiveBayes	0.304120416866359
adult.arff	3	168	0.315627606618923	NaiveBayes	0.540313786511223
adult.arff	3	169	0.215456239660666	NaiveBayes	0.470301402480557
adult.arff	3	170	0.171657117734705	NaiveBayes	0.543336006544407
adult.arff	3	171	0.101415449538774	NaiveBayes	0.204489111065361
adult.arff	3	172	0.273797187655692	NaiveBayes	0.558393421902308
adult.arff	3	173	0.279931021579909	NaiveBayes	0.515789123839833
adult.arff	3	174	0.171225980913265	NaiveBayes	0.483883015647496
adult.arff	3	175	0.176592904686798	NaiveBayes	0.304460911866836
adult.arff	3	176	0.287990152189979	NaiveBayes	0.551338738455744
adult.arff	3	177	0.305221335753828	NaiveBayes	0.167263636806541
adult.arff	3	178	0.268319341746587	NaiveBayes	0.344959671948044
adult.arff	3	179	0.170758254292879	NaiveBayes	0.402462506958473
adult.arff	3	180	0.172877213472791	NaiveBayes	0.304535222303117
adult.arff	3	181	0.108056227909754	NaiveBayes	0.167571159846868
adult.arff	3	182	0.231104475062064	NaiveBayes	0.499598671904819
adult.arff	3	183	0.180643417094493	NaiveBayes	0.402310718418874
adult.arff	3	184	0.232413140103632	NaiveBayes	0.302408161257253
adult.arff	3	185	0.252543889690939	NaiveBayes	0
adult.arff	3	186	0.295252016154427	NaiveBayes	0.181700519367043
adult.arff	3	187	0.0802685126728928	NaiveBayes	0.167614230680929
adult.arff	3	188	0.172079721005449	NaiveBayes	0.167614230680929
adult.arff	3	189	0.22680531753906	NaiveBayes	0.539470228713727
adult.arff	3	190	0.292818934393864	NaiveBayes	0
adult.arff	3	191	0.149136162373023	NaiveBayes	0
adult.arff	3	192	0.168902701476497	NaiveBayes	0.167389585943196
adult.arff	3	193	0.374101100976036	NaiveBayes	0.465196544258341
adult.arff	3	194	0.129118201395142	NaiveBayes	0.301556066763033
adult.arff	3	195	0.277795252856036	NaiveBayes	0.167161540699559
adult.arff	3	196	0.258087027085903	NaiveBayes	0.480392104367969
adult.arff	3	197	0.196330765797171	NaiveBayes	0.303545541699567
adult.arff	3	198	0.207673993938068	NaiveBayes	0
adult.arff	3	199	0.163811790301499	NaiveBayes	0
adult.arff	3	200	0.111181312898783	NaiveBayes	0
adult.arff	3	201	0.187206949866065	NaiveBayes	0.303244177430596
adult.arff	3	202	0.128077701243055	NaiveBayes	0.402614178289416
adult.arff	3	203	0.189915512722019	NaiveBayes	0.167357126126081
adult.arff	3	204	0.255727260402588	NaiveBayes	0
adult.arff	3	205	0.312145349215419	NaiveBayes	0.302085532799791
adult.arff	3	206	0.272641069749413	NaiveBayes	0.302896049135005
adult.arff	3	207	0.253268320810118	NaiveBayes	0.426712988406565
adult.arff	3	208	0.116633419657341	NaiveBayes	0.402750518530929
adult.arff	3	209	0.237772026011007	NaiveBayes	0.143510750632441
adult.arff	3	210	0.17945771263962	NaiveBayes	0.402520741610141
adult.arff	3	211	0.228772309818225	NaiveBayes	0.304395622385187
adult.arff	3	212	0.138337420288924	NaiveBayes	0.167389585943196
adult.arff	3	213	0.240141090988087	NaiveBayes	0.374884967000586
adult.arff	3	214	0.278965872890449	NaiveBayes	0.53465534654873
adult.arff	3	215	0.149247747486903	NaiveBayes	0.167571159846868
adult.arff	3	216	0.399508647238344	NaiveBayes	0.549876427082902
adult.arff	3	217	0.307500277389265	NaiveBayes	0.167127484016467
adult.arff	3	218	0.111181312898783	NaiveBayes	0
adult.arff	3	219	0.206677971681936	NaiveBayes	0.30480234897451
adult.arff	3	220	0.127220347676913	NaiveBayes	0.211573277365329
adult.arff	3	221	0.244584029610833	NaiveBayes	0.494083318013791
adult.arff	3	222	0.296085192034484	NaiveBayes	0.30264185170099
adult.arff	3	223	0.333800878393637	NaiveBayes	0.355026230654019
adult.arff	3	224	0.258549745616178	NaiveBayes	0.254557776347568
adult.arff	3	225	0.103529084897783	NaiveBayes	0.304346917501486
adult.arff	3	226	0.173749043776308	NaiveBayes	0.404659715762079
adult.arff	3	227	0.266643324082514	NaiveBayes	0.198015477892512
adult.arff	3	228	0.234122387647661	NaiveBayes	0.402250536901847
adult.arff	3	229	0.0989627197399039	NaiveBayes	0.303595046901008
adult.arff	3	230	0.236478352744705	NaiveBayes	0.304963236078058
adult.arff	3	231	0.245475458529131	NaiveBayes	0.167205886066067
adult.arff	3	232	0.0931905165607478	NaiveBayes	0.167571159846868
adult.arff	3	233	0.329403337218173	NaiveBayes	0.0849536822023371
adult.arff	3	234	0.281997543493405	NaiveBayes	0.506443664637485
adult.arff	3	235	0.264662476170172	NaiveBayes	0.304238622731399
adult.arff	3	236	0.0616089735172958	NaiveBayes	0
adult.arff	3	237	0.163830944380439	NaiveBayes	0.466753865329233
adult.arff	3	238	0.199414462626912	NaiveBayes	0.353152947976411
adult.arff	3	239	0.207078929821591	NaiveBayes	0.239762628321594
adult.arff	3	240	0.202387754668024	NaiveBayes	0.357516485903219
adult.arff	3	241	0.244995250017168	NaiveBayes	0.518628589491765
adult.arff	3	242	0.16976471513358	NaiveBayes	0.167389585943196
adult.arff	3	243	0.235955161443544	NaiveBayes	0.301608728687197
adult.arff	3	244	0.208311121494065	NaiveBayes	0
adult.arff	3	245	0.183899669086592	NaiveBayes	0.167201122452371
adult.arff	3	246	0.221148153631027	NaiveBayes	0.00868262802216355
adult.arff	3	247	0.277619824550524	NaiveBayes	0.304309981101469
adult.arff	3	248	0.249831064007028	NaiveBayes	0.334293707164213
adult.arff	3	249	0.23739401816716	NaiveBayes	0.226839837462976
adult.arff	3	250	0.291610261963396	NaiveBayes	0.466572083938653
adult.arff	3	251	0.320861848675831	NaiveBayes	0.290797760572932
adult.arff	3	252	0.281496511520867	NaiveBayes	0.167472245059125
adult.arff	3	253	0.25808702708592	NaiveBayes	0.480392104367969
adult.arff	3	254	0.0669882357506086	NaiveBayes	0
adult.arff	3	255	0.310501976685689	NaiveBayes	0.303701298504346
adult.arff	3	256	0.204546411391483	NaiveBayes	0.50191924573924
adult.arff	3	257	0.266453893877021	NaiveBayes	0.167348768162518
adult.arff	3	258	0.128207396141804	NaiveBayes	0
adult.arff	3	259	0.174749968354453	NaiveBayes	0.466458979486356
adult.arff	3	260	0.112569551065516	NaiveBayes	0.350110880986088
adult.arff	3	261	0.236989951929355	NaiveBayes	0.285421215201622
adult.arff	3	262	0.313653608518315	NaiveBayes	0.492312419938825
adult.arff	3	263	0.266973746529587	NaiveBayes	0.548508931605705
adult.arff	3	264	0.172276253620864	NaiveBayes	0.460624534630345
adult.arff	3	265	0.233229496078963	NaiveBayes	0.167263636806541
adult.arff	3	266	0.189930826765888	NaiveBayes	0.167571159846868
adult.arff	3	267	0.173560872907556	NaiveBayes	0.239201779816675
adult.arff	3	268	0.294309567811752	NaiveBayes	0.4469649967687
adult.arff	3	269	0.250934151773077	NaiveBayes	0.070536567574483
adult.arff	3	270	0.317661427558468	NaiveBayes	0.357904790417064
adult.arff	3	271	0.201341930065174	NaiveBayes	0
adult.arff	3	272	0.27036030279946	NaiveBayes	0.167127484016467
adult.arff	3	273	0.172960535696799	NaiveBayes	0.492946398011988
adult.arff	3	274	0.217832672718138	NaiveBayes	0.40183505300001
adult.arff	3	275	0.193240489865249	NaiveBayes	0.00540231676276557
adult.arff	3	276	0.351185881379681	NaiveBayes	0.0787733177686313
adult.arff	3	277	0.329545609797545	NaiveBayes	0.193246770834192
adult.arff	3	278	0.287051213319694	NaiveBayes	0.275570441792702
adult.arff	3	279	0.319174798053453	NaiveBayes	0.167167072298335
adult.arff	3	280	0.172960535696795	NaiveBayes	0.492946398011988
adult.arff	3	281	0.22775236705235	NaiveBayes	0.303856994536389
adult.arff	3	282	0.172242652510405	NaiveBayes	0
adult.arff	3	283	0.16030485678175	NaiveBayes	0.167653812433741
adult.arff	3	284	0.29790395871388	NaiveBayes	0.401459391907121
adult.arff	3	285	0.0647734392265971	NaiveBayes	0.167614230680929
adult.arff	3	286	0.187206949866064	NaiveBayes	0.303244177430596
adult.arff	3	287	0.175448404178391	NaiveBayes	0.0230304240534889
adult.arff	3	288	0.0616089735172949	NaiveBayes	0
adult.arff	3	289	0.305221335753817	NaiveBayes	0.167263636806541
adult.arff	3	290	0.205133416069528	NaiveBayes	0.30419154946057
adult.arff	3	291	0.245210367148068	NaiveBayes	0.523347336013765
adult.arff	3	292	0.0298369197535573	NaiveBayes	0
adult.arff	3	293	0.300684489390989	NaiveBayes	0.505271571359082
adult.arff	3	294	0.135365366533663	NaiveBayes	0
adult.arff	3	295	0.211747538024358	NaiveBayes	0.563424297144363
adult.arff	3	296	0.167105028829233	NaiveBayes	0.391778491914131
adult.arff	3	297	0.169037932612946	NaiveBayes	0.304251773838129
adult.arff	3	298	0.17036035289158	NaiveBayes	0
adult.arff	3	299	0.312605219122537	NaiveBayes	0.302733885704443
adult.arff	3	300	0.274430576470932	NaiveBayes	0.509758120869278
adult.arff	3	301	0.117200304866016	NaiveBayes	0.167167072298335
adult.arff	3	302	0.151448906751951	NaiveBayes	0.402145283770768
adult.arff	3	303	0.288146311917275	NaiveBayes	0.404493749601102
adult.arff	3	304	0.164201143867885	NaiveBayes	0.257277779252566
adult.arff	3	305	0.295835217247386	NaiveBayes	0.404578708048137
adult.arff	3	306	0.295835217247386	NaiveBayes	0.404578708048137
adult.arff	3	307	0.279931021579863	NaiveBayes	0.515789123839833
adult.arff	3	308	0.271759015655499	NaiveBayes	0.471821249217765
adult.arff	3	309	0.254301225917731	NaiveBayes	0.33887028012611
adult.arff	3	310	0.135273291430983	NaiveBayes	0.167127484016467
adult.arff	3	311	0.155409748374909	NaiveBayes	0.476303762584474
adult.arff	3	312	0.17036035289158	NaiveBayes	0
adult.arff	3	313	0.0420173178071286	NaiveBayes	0.167127484016467
adult.arff	3	314	0.0105228270592406	NaiveBayes	0
adult.arff	3	315	0.0577716888756346	NaiveBayes	0.167053451287043
adult.arff	3	316	0.277385209607028	NaiveBayes	0.330819442416975
adult.arff	3	317	0.266244488413512	NaiveBayes	0.567524676067633
adult.arff	3	318	0.168018130338482	NaiveBayes	0.120770308722295
adult.arff	3	319	0.195850697610179	NaiveBayes	0.302303527696557
adult.arff	3	320	0.164364835686809	NaiveBayes	0.304212545369406
adult.arff	3	321	0.181326227516506	NaiveBayes	0.324941271851483
adult.arff	3	322	0.281248186469554	NaiveBayes	0.167348774691574
adult.arff	3	323	0.162911668492973	NaiveBayes	0.262188055201191
adult.arff	3	324	0.215747888550359	NaiveBayes	0.304449389479879
adult.arff	3	325	0.272641069749413	NaiveBayes	0.302896049135005
adult.arff	3	326	0.256090576240668	NaiveBayes	0.500612870513786
adult.arff	3	327	0.213678123300998	NaiveBayes	0.46402619602774
adult.arff	3	328	0.179953978463345	NaiveBayes	0.167571159846868
adult.arff	3	329	0.207818557779584	NaiveBayes	0.286107191831438
adult.arff	3	330	0.117551811521097	NaiveBayes	0
adult.arff	3	331	0.171657117734705	NaiveBayes	0.543336006544407
adult.arff	3	332	0.211336502902244	NaiveBayes	0.270062213541314
adult.arff	3	333	0.267595139871503	NaiveBayes	0.304230259695298
adult.arff	3	334	0.235087333964098	NaiveBayes	0.535998453261012
adult.arff	3	335	0.276209709686935	NaiveBayes	0
adult.arff	3	336	0.293531761431195	NaiveBayes	0.420820139423087
adult.arff	3	337	0.24547545852913	NaiveBayes	0.167205886066067
adult.arff	3	338	0.231104475062066	NaiveBayes	0.499598671904819
adult.arff	3	339	0.28787218056751	NaiveBayes	0.398149643900262
adult.arff	3	340	0.200234659084209	NaiveBayes	0.062463217172552
adult.arff	3	341	0.24845688708991	NaiveBayes	0.445087660707369
adult.arff	3	342	0.0411022855676557	NaiveBayes	0
adult.arff	3	343	0.178982200527723	NaiveBayes	0.302633116294728
adult.arff	3	344	0.131172040241918	NaiveBayes	0
adult.arff	3	345	0.165012161686765	NaiveBayes	0.302845134911214
adult.arff	3	346	0.232413140103627	NaiveBayes	0.302408161257253
adult.arff	3	347	0.117540995411924	NaiveBayes	0
adult.arff	3	348	0.200038799166832	NaiveBayes	0.167127484016467
adult.arff	3	349	0.169531829915389	NaiveBayes	0.229597271569468
adult.arff	3	350	0.274542194283478	NaiveBayes	0.524858146129557
adult.arff	3	351	0.253021829732752	NaiveBayes	0.167389585943196
adult.arff	3	352	0.0754457138952445	NaiveBayes	0
adult.arff	3	353	0.169346714840536	NaiveBayes	0.167648287364021
adult.arff	3	354	0.164260832804337	NaiveBayes	0.30310252045355
adult.arff	3	355	0.320584566444705	NaiveBayes	0.570861294545763
adult.arff	3	356	0.0443690274343771	NaiveBayes	0
adult.arff	3	357	0.255002660881761	NaiveBayes	0.478040986454479
adult.arff	3	358	0.126728795579003	NaiveBayes	0
adult.arff	3	359	0.173749043776308	NaiveBayes	0.404659715762079
adult.arff	3	360	0.126068266731149	NaiveBayes	0.251534288374148
adult.arff	3	361	0.411696294742647	NaiveBayes	0.343810761035768
adult.arff	3	362	0.20795375955226	NaiveBayes	0.533199717571553
adult.arff	3	363	0.31537420709925	NaiveBayes	0.321927139292984
adult.arff	3	364	0.282174305387898	NaiveBayes	0.167127484016467
adult.arff	3	365	0.210651256751984	NaiveBayes	0.143382564496272
adult.arff	3	366	0.0867154696052443	NaiveBayes	0.186051241741391
adult.arff	3	367	0.273807971141702	NaiveBayes	0.303991260731841
adult.arff	3	368	0.232488411470291	NaiveBayes	0.215656353223133
adult.arff	3	369	0.256574295463851	NaiveBayes	0.303682005475181
adult.arff	3	370	0.256761574423552	NaiveBayes	0.51260064875799
adult.arff	3	371	0.103477949407378	NaiveBayes	0.298309300960149
adult.arff	3	372	0.259728209826875	NaiveBayes	0.302238137801548
adult.arff	3	373	0.155027327756099	NaiveBayes	0.113249473517299
adult.arff	3	374	0.318666270698458	NaiveBayes	0.493663401022906
adult.arff	3	375	0.136190076240315	NaiveBayes	0.167487167313763
adult.arff	3	376	0.232545979930762	NaiveBayes	0.304858477515289
adult.arff	3	377	0.233405852201321	NaiveBayes	0.304028422026967
adult.arff	3	378	0.185384666291041	NaiveBayes	0.524778225514828
adult.arff	3	379	0.255625627910001	NaiveBayes	0.41619429687586
adult.arff	3	380	0.0446104865641006	NaiveBayes	0
adult.arff	3	381	0.190942521840421	NaiveBayes	0.403574975544079
adult.arff	3	382	0.293531761431321	NaiveBayes	0.420820139423087
adult.arff	3	383	0.179684099309748	NaiveBayes	0.303428139498223
adult.arff	3	384	0.248424050662418	NaiveBayes	0.132332548329092
adult.arff	3	385	0.256339369960488	NaiveBayes	0.402452762228161
adult.arff	3	386	0.168612156159994	NaiveBayes	0.375286367313439
adult.arff	3	387	0.177845218940659	NaiveBayes	0.167161540699559
adult.arff	3	388	0.169442181460924	NaiveBayes	0.30379604011515
adult.arff	3	389	0.127182497636383	NaiveBayes	0.167127484016467
adult.arff	3	390	0.268586387958114	NaiveBayes	0.356044546831908
adult.arff	3	391	0.323487312065231	NaiveBayes	0.16720461153362
adult.arff	3	392	0.216051753383775	NaiveBayes	0.362588376590826
adult.arff	3	393	0.240638038841961	NaiveBayes	0.402682398060273
adult.arff	3	394	0.206260612319276	NaiveBayes	0
adult.arff	3	395	0.287685300510114	NaiveBayes	0.164435895672551
adult.arff	3	396	0.173737439336928	NaiveBayes	0
adult.arff	3	397	0.247683661742567	NaiveBayes	0.243364271611929
adult.arff	3	398	0.223226290234285	NaiveBayes	0.303966759336151
adult.arff	3	399	0.196715309983079	NaiveBayes	0
adult.arff	3	400	0.281079335582674	NaiveBayes	0.50512580044886
adult.arff	3	401	0.121014753618073	NaiveBayes	0.167571159846868
adult.arff	3	402	0.311954786778451	NaiveBayes	0.30386957047306
adult.arff	3	403	0.269784184875132	NaiveBayes	0.571809796892372
adult.arff	3	404	0.244440746406506	NaiveBayes	0.304553145620128
adult.arff	3	405	0.127510928325657	NaiveBayes	0.401749266853312
adult.arff	3	406	0.316113743094803	NaiveBayes	0.157733881055848
adult.arff	3	407	0.181793668088603	NaiveBayes	0.182385537223323
adult.arff	3	408	0.0994434971390143	NaiveBayes	0.313237661352539
adult.arff	3	409	0.340020202722303	NaiveBayes	0.304969085801187
adult.arff	3	410	0.230212829318284	NaiveBayes	0.403346096992097
adult.arff	3	411	0.184518078081047	NaiveBayes	0.302944012025268
adult.arff	3	412	0.268005966798578	NaiveBayes	0.167271489504592
adult.arff	3	413	0.103486593007788	NaiveBayes	0
adult.arff	3	414	0.177547607208405	NaiveBayes	0.247874408339519
adult.arff	3	415	0.252106735648073	NaiveBayes	0.303965908460583
adult.arff	3	416	0.210651256752106	NaiveBayes	0.143382564496272
adult.arff	3	417	0.21605175338377	NaiveBayes	0.362588376590826
adult.arff	3	418	0.294400761176753	NaiveBayes	0.481022709680549
adult.arff	3	419	0.226296777080409	NaiveBayes	0.303895635160826
