experiment	file	q	beam_size	size_view	dedup	algo	view	key	value
VaryDeduplication	communities.arff	25	100	5	0	Approximative	16	kNN - F1	0.456670149407556
VaryDeduplication	communities.arff	25	100	5	0	Approximative	17	kNN - F1	0.463354130264251
VaryDeduplication	communities.arff	25	100	5	0	Approximative	18	kNN - F1	0.460453103462478
VaryDeduplication	communities.arff	25	100	5	0	Approximative	19	kNN - F1	0.454997339039628
VaryDeduplication	communities.arff	25	100	5	0	Approximative	20	kNN - F1	0.453486442290111
VaryDeduplication	communities.arff	25	100	5	0	Approximative	21	kNN - F1	0.641242980888464
VaryDeduplication	communities.arff	25	100	5	0	Approximative	22	kNN - F1	0.625445670850101
VaryDeduplication	communities.arff	25	100	5	0	Approximative	23	kNN - F1	0.629114969207903
VaryDeduplication	communities.arff	25	100	5	0	Approximative	24	kNN - F1	0.642216689826486
VaryDeduplication	communities.arff	25	100	5	0	Approximative	25	kNN - F1	0.63082234187709
VaryDeduplication	communities.arff	25	100	5	0	Approximative	0	Diversity	23
VaryDeduplication	communities.arff	25	100	5	0	Approximative	0	Dissimilarity	0.569047619047619
VaryDeduplication	communities.arff	25	100	5	25	Approximative	1	Strength	1.60023351375174
VaryDeduplication	communities.arff	25	100	5	25	Approximative	1	Columns	V99, V83, V84, V92, V90
VaryDeduplication	communities.arff	25	100	5	25	Approximative	2	Strength	1.56913357971545
VaryDeduplication	communities.arff	25	100	5	25	Approximative	2	Columns	V93, V83, V97, V94, V99
VaryDeduplication	communities.arff	25	100	5	25	Approximative	3	Strength	1.53563125195304
VaryDeduplication	communities.arff	25	100	5	25	Approximative	3	Columns	V108, V83, V84, V120, V4
VaryDeduplication	communities.arff	25	100	5	25	Approximative	4	Strength	1.52538606245507
VaryDeduplication	communities.arff	25	100	5	25	Approximative	4	Columns	V92, V90, V97, V99, V83
VaryDeduplication	communities.arff	25	100	5	25	Approximative	5	Strength	1.51791042751516
VaryDeduplication	communities.arff	25	100	5	25	Approximative	5	Columns	V92, V84, V90, V99, V88
VaryDeduplication	communities.arff	25	100	5	25	Approximative	6	Strength	1.51108304206484
VaryDeduplication	communities.arff	25	100	5	25	Approximative	6	Columns	V94, V83, V99, V98, V127
VaryDeduplication	communities.arff	25	100	5	25	Approximative	7	Strength	1.49072450689155
VaryDeduplication	communities.arff	25	100	5	25	Approximative	7	Columns	V90, V72, V92, V99, V97
VaryDeduplication	communities.arff	25	100	5	25	Approximative	8	Strength	1.47193903282831
VaryDeduplication	communities.arff	25	100	5	25	Approximative	8	Columns	V99, V83, V111, V101, V84
VaryDeduplication	communities.arff	25	100	5	25	Approximative	9	Strength	1.45187858354053
VaryDeduplication	communities.arff	25	100	5	25	Approximative	9	Columns	V92, V84, V91, V99, V89
VaryDeduplication	communities.arff	25	100	5	25	Approximative	10	Strength	1.44240481728136
VaryDeduplication	communities.arff	25	100	5	25	Approximative	10	Columns	V83, V74, V98, V93, V95
VaryDeduplication	communities.arff	25	100	5	25	Approximative	11	Strength	1.39264381073054
VaryDeduplication	communities.arff	25	100	5	25	Approximative	11	Columns	V83, V74, V98, V93
VaryDeduplication	communities.arff	25	100	5	25	Approximative	12	Strength	1.39112395559375
VaryDeduplication	communities.arff	25	100	5	25	Approximative	12	Columns	V92, V89, V99, V90, V120
VaryDeduplication	communities.arff	25	100	5	25	Approximative	13	Strength	1.38014379576728
VaryDeduplication	communities.arff	25	100	5	25	Approximative	13	Columns	V92, V88, V97, V90, V99
VaryDeduplication	communities.arff	25	100	5	25	Approximative	14	Strength	1.36522197310919
VaryDeduplication	communities.arff	25	100	5	25	Approximative	14	Columns	V92, V88, V97, V86, V99
VaryDeduplication	communities.arff	25	100	5	25	Approximative	15	Strength	1.35666179306465
VaryDeduplication	communities.arff	25	100	5	25	Approximative	15	Columns	V93, V83, V97, V94
VaryDeduplication	communities.arff	25	100	5	25	Approximative	16	Strength	1.35354543086244
VaryDeduplication	communities.arff	25	100	5	25	Approximative	16	Columns	V97, V85, V88, V92, V99
VaryDeduplication	communities.arff	25	100	5	25	Approximative	17	Strength	1.35250406551627
VaryDeduplication	communities.arff	25	100	5	25	Approximative	17	Columns	V92, V88, V91, V97, V99
VaryDeduplication	communities.arff	25	100	5	25	Approximative	18	Strength	1.33689416741626
VaryDeduplication	communities.arff	25	100	5	25	Approximative	18	Columns	V97, V85, V90, V92, V99
VaryDeduplication	communities.arff	25	100	5	25	Approximative	19	Strength	1.33530258767603
VaryDeduplication	communities.arff	25	100	5	25	Approximative	19	Columns	V92, V84, V91, V97, V90
VaryDeduplication	communities.arff	25	100	5	25	Approximative	20	Strength	1.32658775798844
VaryDeduplication	communities.arff	25	100	5	25	Approximative	20	Columns	V92, V90, V97, V86, V99
VaryDeduplication	communities.arff	25	100	5	25	Approximative	21	Strength	1.32623221438067
VaryDeduplication	communities.arff	25	100	5	25	Approximative	21	Columns	V92, V88, V89, V97, V99
VaryDeduplication	communities.arff	25	100	5	25	Approximative	22	Strength	1.31838260029373
VaryDeduplication	communities.arff	25	100	5	25	Approximative	22	Columns	V97, V85, V91, V92, V99
VaryDeduplication	communities.arff	25	100	5	25	Approximative	23	Strength	1.31645491172169
VaryDeduplication	communities.arff	25	100	5	25	Approximative	23	Columns	V62, V90, V126, V92, V99
VaryDeduplication	communities.arff	25	100	5	25	Approximative	24	Strength	1.31596329388154
VaryDeduplication	communities.arff	25	100	5	25	Approximative	24	Columns	V92, V89, V97, V86, V99
VaryDeduplication	communities.arff	25	100	5	25	Approximative	25	Strength	1.31524216730206
VaryDeduplication	communities.arff	25	100	5	25	Approximative	25	Columns	V92, V84, V90, V89, V97
VaryDeduplication	communities.arff	25	100	5	25	Approximative	1	NaiveBayes - F1	0.52792122216554
VaryDeduplication	communities.arff	25	100	5	25	Approximative	2	NaiveBayes - F1	0.539122025289111
VaryDeduplication	communities.arff	25	100	5	25	Approximative	3	NaiveBayes - F1	0.559223344480411
VaryDeduplication	communities.arff	25	100	5	25	Approximative	4	NaiveBayes - F1	0.543280775811704
VaryDeduplication	communities.arff	25	100	5	25	Approximative	5	NaiveBayes - F1	0.499765996103091
VaryDeduplication	communities.arff	25	100	5	25	Approximative	6	NaiveBayes - F1	0.555959755640839
VaryDeduplication	communities.arff	25	100	5	25	Approximative	7	NaiveBayes - F1	0.498684315884953
VaryDeduplication	communities.arff	25	100	5	25	Approximative	8	NaiveBayes - F1	0.531204985525042
VaryDeduplication	communities.arff	25	100	5	25	Approximative	9	NaiveBayes - F1	0.501850147190065
VaryDeduplication	communities.arff	25	100	5	25	Approximative	10	NaiveBayes - F1	0.580087808284751
VaryDeduplication	communities.arff	25	100	5	25	Approximative	11	NaiveBayes - F1	0.540002576036159
VaryDeduplication	communities.arff	25	100	5	25	Approximative	12	NaiveBayes - F1	0.507312047385057
VaryDeduplication	communities.arff	25	100	5	25	Approximative	13	NaiveBayes - F1	0.502628727868946
VaryDeduplication	communities.arff	25	100	5	25	Approximative	14	NaiveBayes - F1	0.496731966066622
VaryDeduplication	communities.arff	25	100	5	25	Approximative	15	NaiveBayes - F1	0.532217128266265
VaryDeduplication	communities.arff	25	100	5	25	Approximative	16	NaiveBayes - F1	0.499829788034066
VaryDeduplication	communities.arff	25	100	5	25	Approximative	17	NaiveBayes - F1	0.504330281088728
VaryDeduplication	communities.arff	25	100	5	25	Approximative	18	NaiveBayes - F1	0.494334134983438
VaryDeduplication	communities.arff	25	100	5	25	Approximative	19	NaiveBayes - F1	0.500860161164658
VaryDeduplication	communities.arff	25	100	5	25	Approximative	20	NaiveBayes - F1	0.493912152074254
VaryDeduplication	communities.arff	25	100	5	25	Approximative	21	NaiveBayes - F1	0.505554571732445
VaryDeduplication	communities.arff	25	100	5	25	Approximative	22	NaiveBayes - F1	0.496211735161099
VaryDeduplication	communities.arff	25	100	5	25	Approximative	23	NaiveBayes - F1	0.529187076546559
VaryDeduplication	communities.arff	25	100	5	25	Approximative	24	NaiveBayes - F1	0.496544040195358
VaryDeduplication	communities.arff	25	100	5	25	Approximative	25	NaiveBayes - F1	0.500888185692901
VaryDeduplication	communities.arff	25	100	5	25	Approximative	1	kNN - F1	0.5569306932255
VaryDeduplication	communities.arff	25	100	5	25	Approximative	2	kNN - F1	0.559111410432178
VaryDeduplication	communities.arff	25	100	5	25	Approximative	3	kNN - F1	0.492836621442959
VaryDeduplication	communities.arff	25	100	5	25	Approximative	4	kNN - F1	0.556151035691704
VaryDeduplication	communities.arff	25	100	5	25	Approximative	5	kNN - F1	0.531809300908429
VaryDeduplication	communities.arff	25	100	5	25	Approximative	6	kNN - F1	0.546103046799821
VaryDeduplication	communities.arff	25	100	5	25	Approximative	7	kNN - F1	0.543999630813777
VaryDeduplication	communities.arff	25	100	5	25	Approximative	8	kNN - F1	0.542818702541555
VaryDeduplication	communities.arff	25	100	5	25	Approximative	9	kNN - F1	0.532385182608446
VaryDeduplication	communities.arff	25	100	5	25	Approximative	10	kNN - F1	0.583758793450244
VaryDeduplication	communities.arff	25	100	5	25	Approximative	11	kNN - F1	0.569514462697495
VaryDeduplication	communities.arff	25	100	5	25	Approximative	12	kNN - F1	0.52753055027781
VaryDeduplication	communities.arff	25	100	5	25	Approximative	13	kNN - F1	0.54385712501512
VaryDeduplication	communities.arff	25	100	5	25	Approximative	14	kNN - F1	0.540445409806038
VaryDeduplication	communities.arff	25	100	5	25	Approximative	15	kNN - F1	0.559981332230638
VaryDeduplication	communities.arff	25	100	5	25	Approximative	16	kNN - F1	0.546304616485174
VaryDeduplication	communities.arff	25	100	5	25	Approximative	17	kNN - F1	0.530197503948829
VaryDeduplication	communities.arff	25	100	5	25	Approximative	18	kNN - F1	0.550161505934653
VaryDeduplication	communities.arff	25	100	5	25	Approximative	19	kNN - F1	0.524620675070673
VaryDeduplication	communities.arff	25	100	5	25	Approximative	20	kNN - F1	0.538948952989496
VaryDeduplication	communities.arff	25	100	5	25	Approximative	21	kNN - F1	0.538598914714737
VaryDeduplication	communities.arff	25	100	5	25	Approximative	22	kNN - F1	0.535217931486317
VaryDeduplication	communities.arff	25	100	5	25	Approximative	23	kNN - F1	0.523740232734894
VaryDeduplication	communities.arff	25	100	5	25	Approximative	24	kNN - F1	0.541757259409132
VaryDeduplication	communities.arff	25	100	5	25	Approximative	25	kNN - F1	0.519158313246927
VaryDeduplication	communities.arff	25	100	5	25	Approximative	0	Diversity	25
VaryDeduplication	communities.arff	25	100	5	25	Approximative	0	Dissimilarity	0.280723544973545
VaryDeduplication	communities.arff	25	100	5	50	Approximative	1	Strength	1.53374985024608
VaryDeduplication	communities.arff	25	100	5	50	Approximative	1	Columns	V22, V127, V40, V4, V24
VaryDeduplication	communities.arff	25	100	5	50	Approximative	2	Strength	1.5285019097011
VaryDeduplication	communities.arff	25	100	5	50	Approximative	2	Columns	V5, V127, V70, V82, V54
VaryDeduplication	communities.arff	25	100	5	50	Approximative	3	Strength	1.52677221584376
VaryDeduplication	communities.arff	25	100	5	50	Approximative	3	Columns	V5, V127, V81, V70, V98
VaryDeduplication	communities.arff	25	100	5	50	Approximative	4	Strength	1.50766496134521
VaryDeduplication	communities.arff	25	100	5	50	Approximative	4	Columns	V81, V127, V82, V93, V98
VaryDeduplication	communities.arff	25	100	5	50	Approximative	5	Strength	1.48808982670277
VaryDeduplication	communities.arff	25	100	5	50	Approximative	5	Columns	V82, V127, V94, V98, V93
VaryDeduplication	communities.arff	25	100	5	50	Approximative	6	Strength	1.48694113359573
VaryDeduplication	communities.arff	25	100	5	50	Approximative	6	Columns	V81, V127, V82, V94, V93
VaryDeduplication	communities.arff	25	100	5	50	Approximative	7	Strength	1.48551611629185
VaryDeduplication	communities.arff	25	100	5	50	Approximative	7	Columns	V87, V127, V93, V98, V4
VaryDeduplication	communities.arff	25	100	5	50	Approximative	8	Strength	1.47700526831122
VaryDeduplication	communities.arff	25	100	5	50	Approximative	8	Columns	V4, V127, V87, V100, V98
VaryDeduplication	communities.arff	25	100	5	50	Approximative	9	Strength	1.47611884532491
VaryDeduplication	communities.arff	25	100	5	50	Approximative	9	Columns	V81, V127, V93, V98, V94
VaryDeduplication	communities.arff	25	100	5	50	Approximative	10	Strength	1.47390064013401
VaryDeduplication	communities.arff	25	100	5	50	Approximative	10	Columns	V7, V127, V81, V98, V93
VaryDeduplication	communities.arff	25	100	5	50	Approximative	11	Strength	1.4728359695942
VaryDeduplication	communities.arff	25	100	5	50	Approximative	11	Columns	V4, V127, V98, V15, V70
VaryDeduplication	communities.arff	25	100	5	50	Approximative	12	Strength	1.47009732572805
VaryDeduplication	communities.arff	25	100	5	50	Approximative	12	Columns	V5, V127, V94, V87, V98
VaryDeduplication	communities.arff	25	100	5	50	Approximative	13	Strength	1.46993412213764
VaryDeduplication	communities.arff	25	100	5	50	Approximative	13	Columns	V81, V126, V82, V94, V98
VaryDeduplication	communities.arff	25	100	5	50	Approximative	14	Strength	1.46932721211056
VaryDeduplication	communities.arff	25	100	5	50	Approximative	14	Columns	V127, V31, V24, V4, V87
VaryDeduplication	communities.arff	25	100	5	50	Approximative	15	Strength	1.46865269958903
VaryDeduplication	communities.arff	25	100	5	50	Approximative	15	Columns	V5, V127, V86, V98, V94
VaryDeduplication	communities.arff	25	100	5	50	Approximative	16	Strength	1.4675270807515
VaryDeduplication	communities.arff	25	100	5	50	Approximative	16	Columns	V7, V127, V94, V93, V82
VaryDeduplication	communities.arff	25	100	5	50	Approximative	17	Strength	1.46511484406621
VaryDeduplication	communities.arff	25	100	5	50	Approximative	17	Columns	V81, V127, V82, V94, V98
VaryDeduplication	communities.arff	25	100	5	50	Approximative	18	Strength	1.46347582697287
VaryDeduplication	communities.arff	25	100	5	50	Approximative	18	Columns	V70, V127, V93, V82, V98
VaryDeduplication	communities.arff	25	100	5	50	Approximative	19	Strength	1.45605382323927
VaryDeduplication	communities.arff	25	100	5	50	Approximative	19	Columns	V7, V127, V93, V98, V82
VaryDeduplication	communities.arff	25	100	5	50	Approximative	20	Strength	1.45383061663323
VaryDeduplication	communities.arff	25	100	5	50	Approximative	20	Columns	V7, V127, V94, V82, V81
VaryDeduplication	communities.arff	25	100	5	50	Approximative	21	Strength	1.44946488795762
VaryDeduplication	communities.arff	25	100	5	50	Approximative	21	Columns	V7, V127, V94, V93, V81
VaryDeduplication	communities.arff	25	100	5	50	Approximative	22	Strength	1.44801041885942
VaryDeduplication	communities.arff	25	100	5	50	Approximative	22	Columns	V7, V127, V94, V82, V98
VaryDeduplication	communities.arff	25	100	5	50	Approximative	23	Strength	1.43832150306058
VaryDeduplication	communities.arff	25	100	5	50	Approximative	23	Columns	V124, V32, V100, V98, V94
VaryDeduplication	communities.arff	25	100	5	50	Approximative	24	Strength	1.43545469462494
VaryDeduplication	communities.arff	25	100	5	50	Approximative	24	Columns	V81, V127, V87, V93, V82
VaryDeduplication	communities.arff	25	100	5	50	Approximative	25	Strength	1.42844064509204
VaryDeduplication	communities.arff	25	100	5	50	Approximative	25	Columns	V81, V127, V87, V82, V98
VaryDeduplication	communities.arff	25	100	5	50	Approximative	1	NaiveBayes - F1	0.485442842519514
VaryDeduplication	communities.arff	25	100	5	50	Approximative	2	NaiveBayes - F1	0.481252596120882
VaryDeduplication	communities.arff	25	100	5	50	Approximative	3	NaiveBayes - F1	0.489811024298069
VaryDeduplication	communities.arff	25	100	5	50	Approximative	4	NaiveBayes - F1	0.478449348813435
VaryDeduplication	communities.arff	25	100	5	50	Approximative	5	NaiveBayes - F1	0.479528574535774
VaryDeduplication	communities.arff	25	100	5	50	Approximative	6	NaiveBayes - F1	0.480105234836669
VaryDeduplication	communities.arff	25	100	5	50	Approximative	7	NaiveBayes - F1	0.490927798734907
VaryDeduplication	communities.arff	25	100	5	50	Approximative	8	NaiveBayes - F1	0.498523708728943
VaryDeduplication	communities.arff	25	100	5	50	Approximative	9	NaiveBayes - F1	0.482696426796005
VaryDeduplication	communities.arff	25	100	5	50	Approximative	10	NaiveBayes - F1	0.491697394471507
VaryDeduplication	communities.arff	25	100	5	50	Approximative	11	NaiveBayes - F1	0.488113177827259
VaryDeduplication	communities.arff	25	100	5	50	Approximative	12	NaiveBayes - F1	0.497135297246696
VaryDeduplication	communities.arff	25	100	5	50	Approximative	13	NaiveBayes - F1	0.483030520146199
VaryDeduplication	communities.arff	25	100	5	50	Approximative	14	NaiveBayes - F1	0.505520824051898
VaryDeduplication	communities.arff	25	100	5	50	Approximative	15	NaiveBayes - F1	0.499298702698703
VaryDeduplication	communities.arff	25	100	5	50	Approximative	16	NaiveBayes - F1	0.484676580644781
VaryDeduplication	communities.arff	25	100	5	50	Approximative	17	NaiveBayes - F1	0.482258086452959
VaryDeduplication	communities.arff	25	100	5	50	Approximative	18	NaiveBayes - F1	0.490230621620897
VaryDeduplication	communities.arff	25	100	5	50	Approximative	19	NaiveBayes - F1	0.489549205836077
VaryDeduplication	communities.arff	25	100	5	50	Approximative	20	NaiveBayes - F1	0.484136942001065
VaryDeduplication	communities.arff	25	100	5	50	Approximative	21	NaiveBayes - F1	0.488083482362671
VaryDeduplication	communities.arff	25	100	5	50	Approximative	22	NaiveBayes - F1	0.486564798882543
VaryDeduplication	communities.arff	25	100	5	50	Approximative	23	NaiveBayes - F1	0.47275455571001
VaryDeduplication	communities.arff	25	100	5	50	Approximative	24	NaiveBayes - F1	0.493383341350114
VaryDeduplication	communities.arff	25	100	5	50	Approximative	25	NaiveBayes - F1	0.492680148553772
VaryDeduplication	communities.arff	25	100	5	50	Approximative	1	kNN - F1	0.479969252075021
VaryDeduplication	communities.arff	25	100	5	50	Approximative	2	kNN - F1	0.482380500265423
VaryDeduplication	communities.arff	25	100	5	50	Approximative	3	kNN - F1	0.485024830121307
VaryDeduplication	communities.arff	25	100	5	50	Approximative	4	kNN - F1	0.498795626502552
VaryDeduplication	communities.arff	25	100	5	50	Approximative	5	kNN - F1	0.506304260936228
VaryDeduplication	communities.arff	25	100	5	50	Approximative	6	kNN - F1	0.512316600615911
VaryDeduplication	communities.arff	25	100	5	50	Approximative	7	kNN - F1	0.484005280501059
VaryDeduplication	communities.arff	25	100	5	50	Approximative	8	kNN - F1	0.483641412554689
VaryDeduplication	communities.arff	25	100	5	50	Approximative	9	kNN - F1	0.503145385060982
VaryDeduplication	communities.arff	25	100	5	50	Approximative	10	kNN - F1	0.505257749417505
VaryDeduplication	communities.arff	25	100	5	50	Approximative	11	kNN - F1	0.483085601740136
VaryDeduplication	communities.arff	25	100	5	50	Approximative	12	kNN - F1	0.500315687496738
VaryDeduplication	communities.arff	25	100	5	50	Approximative	13	kNN - F1	0.515522078191998
VaryDeduplication	communities.arff	25	100	5	50	Approximative	14	kNN - F1	0.472340221649882
VaryDeduplication	communities.arff	25	100	5	50	Approximative	15	kNN - F1	0.507995965961497
VaryDeduplication	communities.arff	25	100	5	50	Approximative	16	kNN - F1	0.503255381774145
VaryDeduplication	communities.arff	25	100	5	50	Approximative	17	kNN - F1	0.504148390736343
VaryDeduplication	communities.arff	25	100	5	50	Approximative	18	kNN - F1	0.501375606396951
VaryDeduplication	communities.arff	25	100	5	50	Approximative	19	kNN - F1	0.50467088124713
VaryDeduplication	communities.arff	25	100	5	50	Approximative	20	kNN - F1	0.489648744093425
VaryDeduplication	communities.arff	25	100	5	50	Approximative	21	kNN - F1	0.493027811551275
VaryDeduplication	communities.arff	25	100	5	50	Approximative	22	kNN - F1	0.513420009469058
