experiment	file	q	beam_size	size_view	dedup	algo	view	key	value
VaryDeduplication	insurance.arff	25	100	5	0	Approximative	0	Diversity	15
VaryDeduplication	insurance.arff	25	100	5	0	Approximative	0	Dissimilarity	0.384986772486772
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	1	Strength	0.0308348767340934
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	1	Columns	V81, V68, V85, V82, V80
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	2	Strength	0.0304557175572513
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	2	Columns	V85, V68, V82, V80
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	3	Strength	0.0286323613614057
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	3	Columns	V82, V68, V83, V76, V75
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	4	Strength	0.0285291700242269
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	4	Columns	V47, V44
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	5	Strength	0.0283142663884299
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	5	Columns	V69, V68, V70, V65, V80
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	6	Strength	0.0277546892383373
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	6	Columns	V66, V65, V68, V80, V81
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	7	Strength	0.0277439037879406
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	7	Columns	V82, V75, V85, V83, V68
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	8	Strength	0.027028955849564
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	8	Columns	V81, V68, V83, V84, V65
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	9	Strength	0.0269465986995407
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	9	Columns	V76, V65, V77, V68, V63
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	10	Strength	0.0268343590474331
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	10	Columns	V66, V65, V68, V80
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	11	Strength	0.0265839524877602
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	11	Columns	V68, V62, V63, V65, V81
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	12	Strength	0.0260740139412801
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	12	Columns	V68, V62, V63, V65
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	13	Strength	0.0259201569846215
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	13	Columns	V78, V65, V79, V68, V73
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	14	Strength	0.0258921563607264
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	14	Columns	V82, V68, V83, V76
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	15	Strength	0.0254848126567477
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	15	Columns	V68, V65, V80
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	16	Strength	0.0254795459451671
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	16	Columns	V59, V39
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	17	Strength	0.0254313538227748
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	17	Columns	V85, V68, V80
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	18	Strength	0.024833269445713
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	18	Columns	V61, V12, V85, V80, V67
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	19	Strength	0.0248317364949073
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	19	Columns	V68, V64, V82, V84, V85
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	20	Strength	0.0247475343314458
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	20	Columns	V68, V64, V82, V84
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	21	Strength	0.0247218670465266
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	21	Columns	V74, V65, V81, V68, V85
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	22	Strength	0.0242534685050817
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	22	Columns	V78, V65, V79, V68
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	23	Strength	0.0241313563878709
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	23	Columns	V76, V65, V77, V68
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	24	Strength	0.0241132706380149
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	24	Columns	V47
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	25	Strength	0.023845972228187
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	25	Columns	V71, V65, V73, V68, V81
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	1	NaiveBayes - F1	0.122962494252102
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	2	NaiveBayes - F1	0.122851752280895
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	3	NaiveBayes - F1	0.133217049842595
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	4	NaiveBayes - F1	0
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	5	NaiveBayes - F1	0.00952380952380952
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	6	NaiveBayes - F1	0.0256282498434965
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	7	NaiveBayes - F1	0.150854935511659
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	8	NaiveBayes - F1	0.0892184600041089
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	9	NaiveBayes - F1	0.0799050285043998
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	10	NaiveBayes - F1	0.00516795865633075
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	11	NaiveBayes - F1	0.0941737856467647
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	12	NaiveBayes - F1	0.083096159065278
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	13	NaiveBayes - F1	0.0959292412617221
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	14	NaiveBayes - F1	0.132423400094836
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	15	NaiveBayes - F1	0
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	16	NaiveBayes - F1	0
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	17	NaiveBayes - F1	0.0828279839667003
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	18	NaiveBayes - F1	0.119551754048909
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	19	NaiveBayes - F1	0.117520783366201
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	20	NaiveBayes - F1	0.117520783366201
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	21	NaiveBayes - F1	0.15139208191671
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	22	NaiveBayes - F1	0.0953741996336
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	23	NaiveBayes - F1	0.0803017775634432
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	24	NaiveBayes - F1	0
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	25	NaiveBayes - F1	0.139776128388271
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	1	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	2	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	3	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	4	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	5	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	6	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	7	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	8	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	9	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	10	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	11	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	12	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	13	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	14	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	15	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	16	kNN - F1	0.018018018018018
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	17	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	18	kNN - F1	0.0552340975490881
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	19	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	20	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	21	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	22	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	23	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	24	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	25	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	0	Diversity	29
VaryDeduplication	insurance.arff	25	100	5	25	Approximative	0	Dissimilarity	0.201406084656085
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	1	Strength	0.025945786345142
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	1	Columns	V49, V47
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	2	Strength	0.0241132706380149
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	2	Columns	V47
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	3	Strength	0.0189115688138886
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	3	Columns	V43, V42
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	4	Strength	0.0181165664847653
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	4	Columns	V59, V56
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	5	Strength	0.017172787830934
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	5	Columns	V71, V68
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	6	Strength	0.0170163135181753
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	6	Columns	V59
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	7	Strength	0.0170151113660033
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	7	Columns	V68
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	8	Strength	0.01551341085686
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	8	Columns	V19, V18
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	9	Strength	0.015406388386948
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	9	Columns	V37, V36
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	10	Strength	0.014462682492522
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	10	Columns	V5, V2
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	11	Strength	0.0143294488596739
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	11	Columns	V39, V38
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	12	Strength	0.014265531272053
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	12	Columns	V82, V78, V85, V80, V83
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	13	Strength	0.0142565384832469
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	13	Columns	V35, V34
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	14	Strength	0.0141314829752401
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	14	Columns	V23, V22
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	15	Strength	0.0140810540418417
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	15	Columns	V83, V77, V85, V82, V80
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	16	Strength	0.0140800702253987
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	16	Columns	V83, V78, V85, V80, V76
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	17	Strength	0.0140339744876221
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	17	Columns	V80, V79, V82, V83, V85
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	18	Strength	0.0138861380741329
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	18	Columns	V3, V1
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	19	Strength	0.0137988117201751
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	19	Columns	V84, V80, V82, V85, V83
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	20	Strength	0.0136837231566234
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	20	Columns	V85, V80, V81, V83, V82
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	21	Strength	0.0133689173749638
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	21	Columns	V85, V80, V82, V83
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	22	Strength	0.0130286951452763
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	22	Columns	V80, V78, V84, V82, V75
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	23	Strength	0.0124429301035727
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	23	Columns	V85, V78, V80, V79, V82
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	24	Strength	0.0122996543794038
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	24	Columns	V80, V78, V79, V83, V82
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	25	Strength	0.0122919540231066
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	25	Columns	V81, V80, V83, V82, V77
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	1	NaiveBayes - F1	0
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	2	NaiveBayes - F1	0
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	3	NaiveBayes - F1	0
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	4	NaiveBayes - F1	0.0157699443413729
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	5	NaiveBayes - F1	0.112395074904988
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	6	NaiveBayes - F1	0
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	7	NaiveBayes - F1	0
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	8	NaiveBayes - F1	0.0459830866807611
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	9	NaiveBayes - F1	0
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	10	NaiveBayes - F1	0
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	11	NaiveBayes - F1	0
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	12	NaiveBayes - F1	0.152618090036273
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	13	NaiveBayes - F1	0
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	14	NaiveBayes - F1	0
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	15	NaiveBayes - F1	0.149028402891686
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	16	NaiveBayes - F1	0.1352088176642
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	17	NaiveBayes - F1	0.157216975191344
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	18	NaiveBayes - F1	0
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	19	NaiveBayes - F1	0.143272742871684
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	20	NaiveBayes - F1	0.149532233756297
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	21	NaiveBayes - F1	0.14957949359203
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	22	NaiveBayes - F1	0.0996228205340578
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	23	NaiveBayes - F1	0.136868404737532
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	24	NaiveBayes - F1	0.133366788496271
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	25	NaiveBayes - F1	0.112420719956482
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	1	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	2	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	3	kNN - F1	0.0151515151515152
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	4	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	5	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	6	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	7	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	8	kNN - F1	0
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	9	kNN - F1	0.018018018018018
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	10	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	11	kNN - F1	0
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	12	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	13	kNN - F1	0
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	14	kNN - F1	0.0512820512820513
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	15	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	16	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	17	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	18	kNN - F1	0
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	19	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	20	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	21	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	22	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	23	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	24	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	25	kNN - F1	NA
VaryDeduplication	insurance.arff	25	100	5	50	Approximative	0	Diversity	33
