experiment	file	q	beam_size	size_view	dedup	algo	view	key	value
VaryDeduplication	magic.arff	25	100	5	0	Approximative	13	NaiveBayes - F1	0.571394625268254
VaryDeduplication	magic.arff	25	100	5	0	Approximative	14	NaiveBayes - F1	0.567748322705338
VaryDeduplication	magic.arff	25	100	5	0	Approximative	15	NaiveBayes - F1	0.548410675655425
VaryDeduplication	magic.arff	25	100	5	0	Approximative	16	NaiveBayes - F1	0.593973705472916
VaryDeduplication	magic.arff	25	100	5	0	Approximative	17	NaiveBayes - F1	0.570149357364579
VaryDeduplication	magic.arff	25	100	5	0	Approximative	18	NaiveBayes - F1	0.549757291750841
VaryDeduplication	magic.arff	25	100	5	0	Approximative	19	NaiveBayes - F1	0.570539827274768
VaryDeduplication	magic.arff	25	100	5	0	Approximative	20	NaiveBayes - F1	0.573508738233502
VaryDeduplication	magic.arff	25	100	5	0	Approximative	21	NaiveBayes - F1	0.598901295530583
VaryDeduplication	magic.arff	25	100	5	0	Approximative	22	NaiveBayes - F1	0.56117210720639
VaryDeduplication	magic.arff	25	100	5	0	Approximative	23	NaiveBayes - F1	0.5422803020104
VaryDeduplication	magic.arff	25	100	5	0	Approximative	24	NaiveBayes - F1	0.609286042310097
VaryDeduplication	magic.arff	25	100	5	0	Approximative	25	NaiveBayes - F1	0.573850682710224
VaryDeduplication	magic.arff	25	100	5	0	Approximative	1	kNN - F1	0.693626585727546
VaryDeduplication	magic.arff	25	100	5	0	Approximative	2	kNN - F1	0.665695738827457
VaryDeduplication	magic.arff	25	100	5	0	Approximative	3	kNN - F1	0.69351949641506
VaryDeduplication	magic.arff	25	100	5	0	Approximative	4	kNN - F1	0.665584660734742
VaryDeduplication	magic.arff	25	100	5	0	Approximative	5	kNN - F1	0.693140826138344
VaryDeduplication	magic.arff	25	100	5	0	Approximative	6	kNN - F1	0.665430370953748
VaryDeduplication	magic.arff	25	100	5	0	Approximative	7	kNN - F1	0.695483643371221
VaryDeduplication	magic.arff	25	100	5	0	Approximative	8	kNN - F1	0.648133476303993
VaryDeduplication	magic.arff	25	100	5	0	Approximative	9	kNN - F1	0.648142180350743
VaryDeduplication	magic.arff	25	100	5	0	Approximative	10	kNN - F1	0.68941890280489
VaryDeduplication	magic.arff	25	100	5	0	Approximative	11	kNN - F1	0.67376721922916
VaryDeduplication	magic.arff	25	100	5	0	Approximative	12	kNN - F1	0.695590254211547
VaryDeduplication	magic.arff	25	100	5	0	Approximative	13	kNN - F1	0.68941890280489
VaryDeduplication	magic.arff	25	100	5	0	Approximative	14	kNN - F1	0.683035702006627
VaryDeduplication	magic.arff	25	100	5	0	Approximative	15	kNN - F1	0.708356037128302
VaryDeduplication	magic.arff	25	100	5	0	Approximative	16	kNN - F1	0.673768343382623
VaryDeduplication	magic.arff	25	100	5	0	Approximative	17	kNN - F1	0.68293106459015
VaryDeduplication	magic.arff	25	100	5	0	Approximative	18	kNN - F1	0.708356037128302
VaryDeduplication	magic.arff	25	100	5	0	Approximative	19	kNN - F1	0.695479351284352
VaryDeduplication	magic.arff	25	100	5	0	Approximative	20	kNN - F1	0.704992795114433
VaryDeduplication	magic.arff	25	100	5	0	Approximative	21	kNN - F1	0.690779986674567
VaryDeduplication	magic.arff	25	100	5	0	Approximative	22	kNN - F1	0.683696203318233
VaryDeduplication	magic.arff	25	100	5	0	Approximative	23	kNN - F1	0.708091119369697
VaryDeduplication	magic.arff	25	100	5	0	Approximative	24	kNN - F1	0.659003972001904
VaryDeduplication	magic.arff	25	100	5	0	Approximative	25	kNN - F1	0.704988865232096
VaryDeduplication	magic.arff	25	100	5	0	Approximative	0	Diversity	9
VaryDeduplication	magic.arff	25	100	5	0	Approximative	0	Dissimilarity	0.484920634920635
VaryDeduplication	magic.arff	25	100	5	25	Approximative	1	Strength	0.636268581913571
VaryDeduplication	magic.arff	25	100	5	25	Approximative	1	Columns	V8, V4, V9, V7, V10
VaryDeduplication	magic.arff	25	100	5	25	Approximative	2	Strength	0.623125877046329
VaryDeduplication	magic.arff	25	100	5	25	Approximative	2	Columns	V8, V1, V5, V9, V10
VaryDeduplication	magic.arff	25	100	5	25	Approximative	3	Strength	0.591340441951694
VaryDeduplication	magic.arff	25	100	5	25	Approximative	3	Columns	V7, V1, V4, V9, V3
VaryDeduplication	magic.arff	25	100	5	25	Approximative	4	Strength	0.590070795625953
VaryDeduplication	magic.arff	25	100	5	25	Approximative	4	Columns	V6, V2, V4, V9, V10
VaryDeduplication	magic.arff	25	100	5	25	Approximative	5	Strength	0.587422968554325
VaryDeduplication	magic.arff	25	100	5	25	Approximative	5	Columns	V4, V1, V5, V9, V3
VaryDeduplication	magic.arff	25	100	5	25	Approximative	6	Strength	0.580933954030426
VaryDeduplication	magic.arff	25	100	5	25	Approximative	6	Columns	V7, V3, V5, V9, V4
VaryDeduplication	magic.arff	25	100	5	25	Approximative	7	Strength	0.579989321133585
VaryDeduplication	magic.arff	25	100	5	25	Approximative	7	Columns	V7, V1, V5, V9, V3
VaryDeduplication	magic.arff	25	100	5	25	Approximative	8	Strength	0.579579879088289
VaryDeduplication	magic.arff	25	100	5	25	Approximative	8	Columns	V8, V1, V4, V9, V3
VaryDeduplication	magic.arff	25	100	5	25	Approximative	9	Strength	0.575880563057895
VaryDeduplication	magic.arff	25	100	5	25	Approximative	9	Columns	V8, V3, V7, V4, V9
VaryDeduplication	magic.arff	25	100	5	25	Approximative	10	Strength	0.573161096805247
VaryDeduplication	magic.arff	25	100	5	25	Approximative	10	Columns	V6, V3, V9, V4, V7
VaryDeduplication	magic.arff	25	100	5	25	Approximative	11	Strength	0.5707732217111
VaryDeduplication	magic.arff	25	100	5	25	Approximative	11	Columns	V6, V1, V4, V9, V3
VaryDeduplication	magic.arff	25	100	5	25	Approximative	12	Strength	0.567657490111696
VaryDeduplication	magic.arff	25	100	5	25	Approximative	12	Columns	V8, V1, V5, V9, V3
VaryDeduplication	magic.arff	25	100	5	25	Approximative	13	Strength	0.566795309558055
VaryDeduplication	magic.arff	25	100	5	25	Approximative	13	Columns	V8, V3, V7, V9, V5
VaryDeduplication	magic.arff	25	100	5	25	Approximative	14	Strength	0.565416961224999
VaryDeduplication	magic.arff	25	100	5	25	Approximative	14	Columns	V4, V2, V9, V7, V3
VaryDeduplication	magic.arff	25	100	5	25	Approximative	15	Strength	0.56183914244982
VaryDeduplication	magic.arff	25	100	5	25	Approximative	15	Columns	V6, V3, V5, V9, V7
VaryDeduplication	magic.arff	25	100	5	25	Approximative	16	Strength	0.559859811443763
VaryDeduplication	magic.arff	25	100	5	25	Approximative	16	Columns	V6, V1, V5, V9, V3
VaryDeduplication	magic.arff	25	100	5	25	Approximative	17	Strength	0.557499774778153
VaryDeduplication	magic.arff	25	100	5	25	Approximative	17	Columns	V5, V2, V7, V3, V9
VaryDeduplication	magic.arff	25	100	5	25	Approximative	18	Strength	0.547915834164693
VaryDeduplication	magic.arff	25	100	5	25	Approximative	18	Columns	V6, V3, V9, V4, V5
VaryDeduplication	magic.arff	25	100	5	25	Approximative	19	Strength	0.542702906078135
VaryDeduplication	magic.arff	25	100	5	25	Approximative	19	Columns	V6, V3, V8, V9, V4
VaryDeduplication	magic.arff	25	100	5	25	Approximative	20	Strength	0.542642468773842
VaryDeduplication	magic.arff	25	100	5	25	Approximative	20	Columns	V7, V1, V5, V4, V9
VaryDeduplication	magic.arff	25	100	5	25	Approximative	21	Strength	0.540632056409656
VaryDeduplication	magic.arff	25	100	5	25	Approximative	21	Columns	V6, V2, V4, V3, V9
VaryDeduplication	magic.arff	25	100	5	25	Approximative	22	Strength	0.531816903541575
VaryDeduplication	magic.arff	25	100	5	25	Approximative	22	Columns	V7, V1, V8, V9, V4
VaryDeduplication	magic.arff	25	100	5	25	Approximative	23	Strength	0.529747860446459
VaryDeduplication	magic.arff	25	100	5	25	Approximative	23	Columns	V6, V2, V5, V3, V9
VaryDeduplication	magic.arff	25	100	5	25	Approximative	24	Strength	0.528079961551043
VaryDeduplication	magic.arff	25	100	5	25	Approximative	24	Columns	V4, V2, V9, V5, V3
VaryDeduplication	magic.arff	25	100	5	25	Approximative	25	Strength	0.522731730264981
VaryDeduplication	magic.arff	25	100	5	25	Approximative	25	Columns	V6, V1, V4, V5, V9
VaryDeduplication	magic.arff	25	100	5	25	Approximative	1	NaiveBayes - F1	0.597622696681211
VaryDeduplication	magic.arff	25	100	5	25	Approximative	2	NaiveBayes - F1	0.582270188027331
VaryDeduplication	magic.arff	25	100	5	25	Approximative	3	NaiveBayes - F1	0.573508738233502
VaryDeduplication	magic.arff	25	100	5	25	Approximative	4	NaiveBayes - F1	0.560756150011802
VaryDeduplication	magic.arff	25	100	5	25	Approximative	5	NaiveBayes - F1	0.598901295530583
VaryDeduplication	magic.arff	25	100	5	25	Approximative	6	NaiveBayes - F1	0.609286042310097
VaryDeduplication	magic.arff	25	100	5	25	Approximative	7	NaiveBayes - F1	0.573850682710224
VaryDeduplication	magic.arff	25	100	5	25	Approximative	8	NaiveBayes - F1	0.5761967919697
VaryDeduplication	magic.arff	25	100	5	25	Approximative	9	NaiveBayes - F1	0.593530423412072
VaryDeduplication	magic.arff	25	100	5	25	Approximative	10	NaiveBayes - F1	0.589189954955026
VaryDeduplication	magic.arff	25	100	5	25	Approximative	11	NaiveBayes - F1	0.563036009195952
VaryDeduplication	magic.arff	25	100	5	25	Approximative	12	NaiveBayes - F1	0.57720454290866
VaryDeduplication	magic.arff	25	100	5	25	Approximative	13	NaiveBayes - F1	0.595397065248313
VaryDeduplication	magic.arff	25	100	5	25	Approximative	14	NaiveBayes - F1	0.566575111070421
VaryDeduplication	magic.arff	25	100	5	25	Approximative	15	NaiveBayes - F1	0.590349654450175
VaryDeduplication	magic.arff	25	100	5	25	Approximative	16	NaiveBayes - F1	0.563856155784914
VaryDeduplication	magic.arff	25	100	5	25	Approximative	17	NaiveBayes - F1	0.567052765503494
VaryDeduplication	magic.arff	25	100	5	25	Approximative	18	NaiveBayes - F1	0.581607082230704
VaryDeduplication	magic.arff	25	100	5	25	Approximative	19	NaiveBayes - F1	0.5802465074407
VaryDeduplication	magic.arff	25	100	5	25	Approximative	20	NaiveBayes - F1	0.584706384637804
VaryDeduplication	magic.arff	25	100	5	25	Approximative	21	NaiveBayes - F1	0.55726645689231
VaryDeduplication	magic.arff	25	100	5	25	Approximative	22	NaiveBayes - F1	0.560059515737999
VaryDeduplication	magic.arff	25	100	5	25	Approximative	23	NaiveBayes - F1	0.559981125849592
VaryDeduplication	magic.arff	25	100	5	25	Approximative	24	NaiveBayes - F1	0.562762187121706
VaryDeduplication	magic.arff	25	100	5	25	Approximative	25	NaiveBayes - F1	0.569257050856679
VaryDeduplication	magic.arff	25	100	5	25	Approximative	1	kNN - F1	0.669850709595061
VaryDeduplication	magic.arff	25	100	5	25	Approximative	2	kNN - F1	0.696911744092611
VaryDeduplication	magic.arff	25	100	5	25	Approximative	3	kNN - F1	0.704992795114433
VaryDeduplication	magic.arff	25	100	5	25	Approximative	4	kNN - F1	0.669129452554346
VaryDeduplication	magic.arff	25	100	5	25	Approximative	5	kNN - F1	0.690779986674567
VaryDeduplication	magic.arff	25	100	5	25	Approximative	6	kNN - F1	0.659003972001904
VaryDeduplication	magic.arff	25	100	5	25	Approximative	7	kNN - F1	0.704988865232096
VaryDeduplication	magic.arff	25	100	5	25	Approximative	8	kNN - F1	0.695072396160528
VaryDeduplication	magic.arff	25	100	5	25	Approximative	9	kNN - F1	0.673412368578553
VaryDeduplication	magic.arff	25	100	5	25	Approximative	10	kNN - F1	0.680573781767265
VaryDeduplication	magic.arff	25	100	5	25	Approximative	11	kNN - F1	0.692713702245637
VaryDeduplication	magic.arff	25	100	5	25	Approximative	12	kNN - F1	0.695235295127322
VaryDeduplication	magic.arff	25	100	5	25	Approximative	13	kNN - F1	0.673318386094156
VaryDeduplication	magic.arff	25	100	5	25	Approximative	14	kNN - F1	0.693298058833489
VaryDeduplication	magic.arff	25	100	5	25	Approximative	15	kNN - F1	0.680737094258228
VaryDeduplication	magic.arff	25	100	5	25	Approximative	16	kNN - F1	0.692269883418941
VaryDeduplication	magic.arff	25	100	5	25	Approximative	17	kNN - F1	0.693460792885982
VaryDeduplication	magic.arff	25	100	5	25	Approximative	18	kNN - F1	0.633318342233754
VaryDeduplication	magic.arff	25	100	5	25	Approximative	19	kNN - F1	0.646338836487924
VaryDeduplication	magic.arff	25	100	5	25	Approximative	20	kNN - F1	0.703990006354921
VaryDeduplication	magic.arff	25	100	5	25	Approximative	21	kNN - F1	0.668716820344333
VaryDeduplication	magic.arff	25	100	5	25	Approximative	22	kNN - F1	0.70392713654335
VaryDeduplication	magic.arff	25	100	5	25	Approximative	23	kNN - F1	0.669044798861028
VaryDeduplication	magic.arff	25	100	5	25	Approximative	24	kNN - F1	0.668890650082477
VaryDeduplication	magic.arff	25	100	5	25	Approximative	25	kNN - F1	0.691829059869458
VaryDeduplication	magic.arff	25	100	5	25	Approximative	0	Diversity	10
VaryDeduplication	magic.arff	25	100	5	25	Approximative	0	Dissimilarity	0.453174603174603
VaryDeduplication	magic.arff	25	100	5	50	Approximative	1	Strength	0.636268581913571
VaryDeduplication	magic.arff	25	100	5	50	Approximative	1	Columns	V8, V4, V9, V7, V10
VaryDeduplication	magic.arff	25	100	5	50	Approximative	2	Strength	0.623125877046329
VaryDeduplication	magic.arff	25	100	5	50	Approximative	2	Columns	V8, V1, V5, V9, V10
VaryDeduplication	magic.arff	25	100	5	50	Approximative	3	Strength	0.591340441951694
VaryDeduplication	magic.arff	25	100	5	50	Approximative	3	Columns	V7, V1, V4, V9, V3
VaryDeduplication	magic.arff	25	100	5	50	Approximative	4	Strength	0.590070795625953
VaryDeduplication	magic.arff	25	100	5	50	Approximative	4	Columns	V6, V2, V4, V9, V10
VaryDeduplication	magic.arff	25	100	5	50	Approximative	5	Strength	0.587422968554325
VaryDeduplication	magic.arff	25	100	5	50	Approximative	5	Columns	V4, V1, V5, V9, V3
VaryDeduplication	magic.arff	25	100	5	50	Approximative	6	Strength	0.580933954030426
VaryDeduplication	magic.arff	25	100	5	50	Approximative	6	Columns	V7, V3, V5, V9, V4
VaryDeduplication	magic.arff	25	100	5	50	Approximative	7	Strength	0.579989321133585
VaryDeduplication	magic.arff	25	100	5	50	Approximative	7	Columns	V7, V1, V5, V9, V3
VaryDeduplication	magic.arff	25	100	5	50	Approximative	8	Strength	0.579579879088289
VaryDeduplication	magic.arff	25	100	5	50	Approximative	8	Columns	V8, V1, V4, V9, V3
VaryDeduplication	magic.arff	25	100	5	50	Approximative	9	Strength	0.575880563057895
VaryDeduplication	magic.arff	25	100	5	50	Approximative	9	Columns	V8, V3, V7, V4, V9
VaryDeduplication	magic.arff	25	100	5	50	Approximative	10	Strength	0.573161096805247
VaryDeduplication	magic.arff	25	100	5	50	Approximative	10	Columns	V6, V3, V9, V4, V7
VaryDeduplication	magic.arff	25	100	5	50	Approximative	11	Strength	0.5707732217111
VaryDeduplication	magic.arff	25	100	5	50	Approximative	11	Columns	V6, V1, V4, V9, V3
VaryDeduplication	magic.arff	25	100	5	50	Approximative	12	Strength	0.567657490111696
VaryDeduplication	magic.arff	25	100	5	50	Approximative	12	Columns	V8, V1, V5, V9, V3
VaryDeduplication	magic.arff	25	100	5	50	Approximative	13	Strength	0.566795309558055
VaryDeduplication	magic.arff	25	100	5	50	Approximative	13	Columns	V8, V3, V7, V9, V5
VaryDeduplication	magic.arff	25	100	5	50	Approximative	14	Strength	0.565416961224999
VaryDeduplication	magic.arff	25	100	5	50	Approximative	14	Columns	V4, V2, V9, V7, V3
VaryDeduplication	magic.arff	25	100	5	50	Approximative	15	Strength	0.56183914244982
VaryDeduplication	magic.arff	25	100	5	50	Approximative	15	Columns	V6, V3, V5, V9, V7
VaryDeduplication	magic.arff	25	100	5	50	Approximative	16	Strength	0.559859811443763
VaryDeduplication	magic.arff	25	100	5	50	Approximative	16	Columns	V6, V1, V5, V9, V3
VaryDeduplication	magic.arff	25	100	5	50	Approximative	17	Strength	0.557499774778153
VaryDeduplication	magic.arff	25	100	5	50	Approximative	17	Columns	V5, V2, V7, V3, V9
VaryDeduplication	magic.arff	25	100	5	50	Approximative	18	Strength	0.547915834164693
VaryDeduplication	magic.arff	25	100	5	50	Approximative	18	Columns	V6, V3, V9, V4, V5
VaryDeduplication	magic.arff	25	100	5	50	Approximative	19	Strength	0.542702906078135
VaryDeduplication	magic.arff	25	100	5	50	Approximative	19	Columns	V6, V3, V8, V9, V4
VaryDeduplication	magic.arff	25	100	5	50	Approximative	20	Strength	0.542642468773842
VaryDeduplication	magic.arff	25	100	5	50	Approximative	20	Columns	V7, V1, V5, V4, V9
VaryDeduplication	magic.arff	25	100	5	50	Approximative	21	Strength	0.540632056409656
VaryDeduplication	magic.arff	25	100	5	50	Approximative	21	Columns	V6, V2, V4, V3, V9
VaryDeduplication	magic.arff	25	100	5	50	Approximative	22	Strength	0.531816903541575
VaryDeduplication	magic.arff	25	100	5	50	Approximative	22	Columns	V7, V1, V8, V9, V4
VaryDeduplication	magic.arff	25	100	5	50	Approximative	23	Strength	0.529747860446459
VaryDeduplication	magic.arff	25	100	5	50	Approximative	23	Columns	V6, V2, V5, V3, V9
VaryDeduplication	magic.arff	25	100	5	50	Approximative	24	Strength	0.528079961551043
VaryDeduplication	magic.arff	25	100	5	50	Approximative	24	Columns	V4, V2, V9, V5, V3
VaryDeduplication	magic.arff	25	100	5	50	Approximative	25	Strength	0.522731730264981
VaryDeduplication	magic.arff	25	100	5	50	Approximative	25	Columns	V6, V1, V4, V5, V9
VaryDeduplication	magic.arff	25	100	5	50	Approximative	1	NaiveBayes - F1	0.597622696681211
VaryDeduplication	magic.arff	25	100	5	50	Approximative	2	NaiveBayes - F1	0.582270188027331
VaryDeduplication	magic.arff	25	100	5	50	Approximative	3	NaiveBayes - F1	0.573508738233502
VaryDeduplication	magic.arff	25	100	5	50	Approximative	4	NaiveBayes - F1	0.560756150011802
VaryDeduplication	magic.arff	25	100	5	50	Approximative	5	NaiveBayes - F1	0.598901295530583
VaryDeduplication	magic.arff	25	100	5	50	Approximative	6	NaiveBayes - F1	0.609286042310097
VaryDeduplication	magic.arff	25	100	5	50	Approximative	7	NaiveBayes - F1	0.573850682710224
VaryDeduplication	magic.arff	25	100	5	50	Approximative	8	NaiveBayes - F1	0.5761967919697
VaryDeduplication	magic.arff	25	100	5	50	Approximative	9	NaiveBayes - F1	0.593530423412072
VaryDeduplication	magic.arff	25	100	5	50	Approximative	10	NaiveBayes - F1	0.589189954955026
VaryDeduplication	magic.arff	25	100	5	50	Approximative	11	NaiveBayes - F1	0.563036009195952
VaryDeduplication	magic.arff	25	100	5	50	Approximative	12	NaiveBayes - F1	0.57720454290866
VaryDeduplication	magic.arff	25	100	5	50	Approximative	13	NaiveBayes - F1	0.595397065248313
VaryDeduplication	magic.arff	25	100	5	50	Approximative	14	NaiveBayes - F1	0.566575111070421
VaryDeduplication	magic.arff	25	100	5	50	Approximative	15	NaiveBayes - F1	0.590349654450175
VaryDeduplication	magic.arff	25	100	5	50	Approximative	16	NaiveBayes - F1	0.563856155784914
VaryDeduplication	magic.arff	25	100	5	50	Approximative	17	NaiveBayes - F1	0.567052765503494
VaryDeduplication	magic.arff	25	100	5	50	Approximative	18	NaiveBayes - F1	0.581607082230704
VaryDeduplication	magic.arff	25	100	5	50	Approximative	19	NaiveBayes - F1	0.5802465074407
VaryDeduplication	magic.arff	25	100	5	50	Approximative	20	NaiveBayes - F1	0.584706384637804
VaryDeduplication	magic.arff	25	100	5	50	Approximative	21	NaiveBayes - F1	0.55726645689231
VaryDeduplication	magic.arff	25	100	5	50	Approximative	22	NaiveBayes - F1	0.560059515737999
VaryDeduplication	magic.arff	25	100	5	50	Approximative	23	NaiveBayes - F1	0.559981125849592
VaryDeduplication	magic.arff	25	100	5	50	Approximative	24	NaiveBayes - F1	0.562762187121706
VaryDeduplication	magic.arff	25	100	5	50	Approximative	25	NaiveBayes - F1	0.569257050856679
VaryDeduplication	magic.arff	25	100	5	50	Approximative	1	kNN - F1	0.669850709595061
VaryDeduplication	magic.arff	25	100	5	50	Approximative	2	kNN - F1	0.696911744092611
VaryDeduplication	magic.arff	25	100	5	50	Approximative	3	kNN - F1	0.704992795114433
VaryDeduplication	magic.arff	25	100	5	50	Approximative	4	kNN - F1	0.669129452554346
VaryDeduplication	magic.arff	25	100	5	50	Approximative	5	kNN - F1	0.690779986674567
VaryDeduplication	magic.arff	25	100	5	50	Approximative	6	kNN - F1	0.659003972001904
VaryDeduplication	magic.arff	25	100	5	50	Approximative	7	kNN - F1	0.704988865232096
VaryDeduplication	magic.arff	25	100	5	50	Approximative	8	kNN - F1	0.695072396160528
VaryDeduplication	magic.arff	25	100	5	50	Approximative	9	kNN - F1	0.673412368578553
VaryDeduplication	magic.arff	25	100	5	50	Approximative	10	kNN - F1	0.680573781767265
VaryDeduplication	magic.arff	25	100	5	50	Approximative	11	kNN - F1	0.692713702245637
VaryDeduplication	magic.arff	25	100	5	50	Approximative	12	kNN - F1	0.695235295127322
VaryDeduplication	magic.arff	25	100	5	50	Approximative	13	kNN - F1	0.673318386094156
VaryDeduplication	magic.arff	25	100	5	50	Approximative	14	kNN - F1	0.693298058833489
VaryDeduplication	magic.arff	25	100	5	50	Approximative	15	kNN - F1	0.680737094258228
VaryDeduplication	magic.arff	25	100	5	50	Approximative	16	kNN - F1	0.692269883418941
VaryDeduplication	magic.arff	25	100	5	50	Approximative	17	kNN - F1	0.693460792885982
VaryDeduplication	magic.arff	25	100	5	50	Approximative	18	kNN - F1	0.633318342233754
VaryDeduplication	magic.arff	25	100	5	50	Approximative	19	kNN - F1	0.646338836487924
VaryDeduplication	magic.arff	25	100	5	50	Approximative	20	kNN - F1	0.703990006354921
VaryDeduplication	magic.arff	25	100	5	50	Approximative	21	kNN - F1	0.668716820344333
VaryDeduplication	magic.arff	25	100	5	50	Approximative	22	kNN - F1	0.70392713654335
